date_vente,heure,ticket_id,produit,categorie,quantite,prix_unitaire_ttc,moyen_paiement
2024-02-20,19:44,T3772,Panini fromage,Snacking,1.0,5.5,CB
2024-02-20,19:44,T3772,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-20,09:24,T3773,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-20,09:24,T3773,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-20,09:24,T3773,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-20,13:11,T3774,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-20,11:29,T3775,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-20,11:29,T3775,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-20,18:30,T3776,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-20,18:30,T3776,Camel Filters,Tabac,1.0,11.9,CB
2024-02-20,18:30,T3776,Briquet Bic,Accessoires,3.0,1.5,CB
2024-02-20,18:30,T3776,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-20,21:49,T3777,Croissant,Snacking,1.0,1.2,CB
2024-02-20,21:49,T3777,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-20,08:39,T3778,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-20,08:39,T3778,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-02-20,22:08,T3779,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-20,22:08,T3779,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-20,22:08,T3779,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-02-20,22:08,T3780,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-20,22:08,T3780,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-20,21:00,T3781,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-20,21:00,T3781,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-02-20,21:00,T3781,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-20,13:27,T3782,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-20,21:05,T3783,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-20,21:05,T3783,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-20,21:05,T3783,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-20,17:37,T3784,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-20,17:37,T3784,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-20,17:37,T3784,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-20,18:21,T3785,Croissant,Snacking,2.0,1.2,CB
2024-02-20,13:29,T3786,Camel Filters,Tabac,2.0,11.9,Espèces
2024-02-20,13:29,T3786,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-20,22:02,T3787,Grattage Astro,FDJ,2.0,5.0,CB
2024-02-20,22:02,T3787,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-20,22:02,T3787,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-02-20,21:42,T3788,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-20,21:42,T3788,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-20,21:42,T3788,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-20,21:42,T3788,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-20,10:05,T3789,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-20,10:05,T3789,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-20,10:05,T3789,Camel Filters,Tabac,1.0,11.9,CB
2024-02-20,10:05,T3789,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-20,20:48,T3790,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-20,20:48,T3790,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-20,20:48,T3790,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-20,18:03,T3791,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-20,20:06,T3792,Eau 50cl,Boisson froide,1.0,1.0,Espèces
2024-02-20,14:18,T3793,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-02-20,14:18,T3793,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-20,12:04,T3794,Camel Filters,Tabac,1.0,11.9,CB
2024-02-20,10:00,T3795,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-20,10:00,T3795,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-02-21,12:28,T3796,Camel Filters,Tabac,1.0,11.9,CB
2024-02-21,12:28,T3796,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-21,17:19,T3797,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-21,11:47,T3798,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-21,11:47,T3798,Marlboro Red,Tabac,3.0,12.5,CB
2024-02-21,08:46,T3799,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-21,08:46,T3799,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-21,19:37,T3800,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-21,19:37,T3800,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-21,12:38,T3801,Euromillions,FDJ,1.0,2.5,CB
2024-02-21,13:29,T3802,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-21,13:29,T3802,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-21,13:29,T3802,Camel Filters,Tabac,1.0,11.9,CB
2024-02-21,13:29,T3802,Euromillions,FDJ,1.0,2.5,CB
2024-02-21,06:41,T3803,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-21,14:15,T3804,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-21,14:15,T3804,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-21,22:25,T3805,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-21,09:15,T3806,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-21,09:15,T3806,Euromillions,FDJ,2.0,2.5,Espèces
2024-02-21,11:28,T3807,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-21,11:28,T3807,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-21,11:28,T3807,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-21,11:11,T3808,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-21,08:39,T3809,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-21,08:39,T3809,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-21,08:39,T3809,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-21,08:39,T3809,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-21,21:00,T3810,Briquet Bic,Accessoires,2.0,1.5,Espèces
2024-02-21,21:00,T3810,Marlboro Red,Tabac,2.0,12.5,Espèces
2024-02-21,11:21,T3811,Lucky Strike,Tabac,2.0,12.2,CB
2024-02-21,11:21,T3811,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-21,19:39,T3812,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-21,19:39,T3812,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-21,11:15,T3813,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-02-21,11:15,T3813,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-21,20:58,T3814,Euromillions,FDJ,1.0,2.5,CB
2024-02-21,20:58,T3814,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-21,21:32,T3815,Café allongé,Boissons chaudes,3.0,1.5,Espèces
2024-02-21,11:30,T3816,Euromillions,FDJ,1.0,2.5,CB
2024-02-21,11:30,T3816,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-21,20:21,T3817,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-21,09:18,T3818,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-21,09:18,T3818,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-21,09:18,T3818,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-21,06:41,T3819,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-21,06:41,T3819,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-21,13:59,T3820,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-21,13:59,T3820,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-21,10:32,T3821,Camel Filters,Tabac,3.0,11.9,Espèces
2024-02-21,10:32,T3821,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-21,10:32,T3821,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-21,17:17,T3822,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-21,16:13,T3823,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-21,19:53,T3824,Thé menthe,Boissons chaudes,2.0,2.0,Espèces
2024-02-21,19:53,T3824,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-21,19:53,T3824,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-21,21:52,T3825,Panini fromage,Snacking,2.0,5.5,CB
2024-02-21,21:52,T3825,Croissant,Snacking,2.0,1.2,CB
2024-02-21,21:52,T3825,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-21,09:14,T3826,Sandwich jambon beurre,Snacking,2.0,4.8,Espèces
2024-02-21,09:45,T3827,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-21,12:18,T3828,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-21,12:18,T3828,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-21,12:18,T3828,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-21,12:18,T3828,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-21,21:10,T3829,Croissant,Snacking,1.0,1.2,CB
2024-02-21,21:10,T3829,Panini fromage,Snacking,2.0,5.5,CB
2024-02-21,21:10,T3829,Pain au chocolat,Snacking,2.0,1.3,CB
2024-02-21,13:29,T3830,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-21,16:09,T3831,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-21,16:09,T3831,Croissant,Snacking,1.0,1.2,Espèces
2024-02-21,08:42,T3832,Panini fromage,Snacking,1.0,5.5,CB
2024-02-21,08:42,T3832,Thé menthe,Boissons chaudes,,2.0,CB
2024-02-21,22:12,T3833,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-21,22:12,T3833,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-21,22:12,T3833,Croissant,Snacking,1.0,1.2,Espèces
2024-02-21,21:17,T3834,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-21,21:17,T3834,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-21,20:12,T3835,Pain au chocolat,Snacking,2.0,1.3,Espèces
2024-02-21,20:12,T3835,Café expresso,Boissons chaudes,2.0,1.3,Espèces
2024-02-21,10:51,T3836,Café allongé,Boissons chaudes,,1.5,CB
2024-02-21,10:51,T3836,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-21,08:20,T3837,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-21,13:17,T3838,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-21,13:17,T3838,Lucky Strike,Tabac,2.0,12.2,CB
2024-02-21,13:17,T3838,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-21,22:11,T3839,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-21,22:11,T3839,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-21,12:50,T3840,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-21,12:50,T3840,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-22,12:20,T3841,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-22,12:20,T3841,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-22,17:30,T3842,Café expresso,Boissons chaudes,2.0,1.3,Espèces
2024-02-22,17:30,T3842,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-22,17:30,T3842,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-22,22:01,T3843,Pain au chocolat,Snacking,2.0,1.3,CB
2024-02-22,22:01,T3843,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-22,22:01,T3843,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-22,22:01,T3843,Feuilles OCB,Accessoires,3.0,1.2,CB
2024-02-22,07:39,T3844,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-02-22,07:39,T3844,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-22,10:51,T3845,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-22,10:51,T3845,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-22,19:13,T3846,Cafe expresso,Boissons chaudes,1.0,1.3,CB
2024-02-22,19:13,T3846,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-22,19:13,T3846,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-22,21:57,T3847,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-22,21:57,T3847,Eau 50cl,Boissons froides,3.0,1.0,CB
2024-02-22,21:57,T3847,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-22,13:39,T3848,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-22,15:22,T3849,Lucky Strike,Tabac,3.0,12.2,Espèces
2024-02-22,15:22,T3849,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-22,15:22,T3849,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-22,15:22,T3849,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-22,17:43,T3850,Marlboro Red,Tabac,3.0,12.5,CB
2024-02-22,17:43,T3850,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-22,17:43,T3850,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-22,17:43,T3850,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-22,21:54,T3851,Pain au chocolat,Snacking,3.0,1.3,CB
2024-02-22,16:48,T3852,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-22,16:48,T3852,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-02-22,20:09,T3853,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-22,20:09,T3853,Euromillions,FDJ,1.0,2.5,CB
2024-02-22,15:39,T3854,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-22,15:39,T3854,Panini fromage,Snacking,2.0,5.5,CB
2024-02-22,22:43,T3855,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-22,22:43,T3855,Croissant,Snacking,2.0,1.2,CB
2024-02-22,22:43,T3855,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-22,20:33,T3856,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-22,20:33,T3856,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-22,19:10,T3857,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-22,19:24,T3858,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-22,19:24,T3858,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-02-22,16:06,T3859,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-22,16:06,T3859,Croissant,Snacking,1.0,1.2,Espèces
2024-02-22,17:42,T3860,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-22,16:57,T3861,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-22,16:57,T3861,Euromillions,FDJ,2.0,2.5,Espèces
2024-02-22,16:57,T3861,Sandwich jambon beurre,Snacking,2.0,4.8,Espèces
2024-02-22,16:57,T3861,Briquet Bic,Accessoires,2.0,1.5,Espèces
2024-02-22,17:26,T3862,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-22,17:26,T3862,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-22,17:26,T3862,Euromillions,FDJ,1.0,2.5,CB
2024-02-22,15:28,T3863,Café expresso,Boissons chaudes,3.0,1.3,CB
2024-02-22,10:43,T3864,Café allongé,Boissons chaudes,2.0,1.5,Espèces
2024-02-22,10:43,T3864,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-02-22,10:43,T3864,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-22,21:45,T3865,Euromillions,FDJ,2.0,2.5,CB
2024-02-22,21:45,T3865,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-22,21:45,T3865,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-22,12:16,T3866,Euromillions,FDJ,1.0,2.5,CB
2024-02-22,12:16,T3866,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-22,08:52,T3867,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-22,08:52,T3867,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-22,17:20,T3868,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-22,16:38,T3869,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-22,16:38,T3869,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-22,17:28,T3870,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-02-22,17:28,T3870,Café expresso,Boissons chaudes,3.0,1.3,CB
2024-02-22,13:09,T3871,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-22,13:09,T3871,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-22,13:09,T3871,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-22,20:47,T3872,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-22,20:33,T3873,Coca-Cola 33cl,Boissons froides,2.0,"2,5",CB
2024-02-22,20:33,T3873,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-22,06:25,T3874,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-22,06:25,T3874,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-22,06:25,T3874,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-22,17:24,T3875,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-22,16:59,T3876,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-22,16:59,T3876,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-22,16:59,T3876,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-22,16:59,T3876,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-22,14:33,T3877,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-22,14:33,T3877,Croissant,Snacking,1.0,1.2,Espèces
2024-02-23,19:49,T3878,Croissant,Snacking,1.0,1.2,CB
2024-02-23,19:49,T3878,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-23,20:20,T3879,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-23,16:39,T3880,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-23,16:39,T3880,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-23,13:32,T3881,Coca-Cola 33cl,Boissons froides,3.0,2.5,CB
2024-02-23,12:30,T3882,Coca-Cola 33cl,Boissons froides,2.0,2.5,Espèces
2024-02-23,12:30,T3882,Eau 50cl,Boissons froides,3.0,1.0,Espèces
2024-02-23,20:12,T3883,Euromillions,FDJ,1.0,2.5,CB
2024-02-23,20:12,T3883,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-23,20:12,T3883,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-23,08:02,T3884,Euromillions,FDJ,1.0,2.5,CB
2024-02-23,08:02,T3884,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-23,09:40,T3885,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-23,09:40,T3885,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-23,09:40,T3885,Croissant,Snacking,3.0,1.2,Espèces
2024-02-23,11:58,T3886,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-23,11:58,T3886,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-23,07:27,T3887,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-23,07:27,T3887,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-23,10:07,T3888,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-23,10:07,T3888,Camel Filters,Tabac,2.0,11.9,CB
2024-02-23,19:09,T3889,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-23,19:09,T3889,Coca-Cola 33cl,Boissons froides,3.0,2.5,Espèces
2024-02-23,10:02,T3890,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-23,10:02,T3890,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-23,10:02,T3890,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-23,20:14,T3891,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-23,13:35,T3892,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-02-23,13:35,T3892,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-23,13:35,T3892,Panini fromage,Snacking,1.0,5.5,CB
2024-02-23,13:35,T3892,Croissant,Snacking,1.0,1.2,CB
2024-02-23,13:30,T3893,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-23,13:30,T3893,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-23,12:18,T3894,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-23,12:18,T3894,Sandwich jambon beurre,Snacking,2.0,4.8,Espèces
2024-02-23,14:28,T3895,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-02-23,14:28,T3895,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-23,13:35,T3896,Panini fromage,Snacking,2.0,5.5,CB
2024-02-23,13:35,T3896,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-23,13:35,T3896,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-23,19:03,T3897,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-23,19:03,T3897,Croissant,Snacking,2.0,1.2,Espèces
2024-02-23,19:08,T3898,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-23,19:08,T3898,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-23,10:59,T3899,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-23,12:59,T3900,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-23,12:59,T3900,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-23,12:59,T3900,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-23,17:24,T3901,Grattage Astro,FDJ,3.0,5.0,Espèces
2024-02-23,17:24,T3901,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-23,19:58,T3902,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-23,19:58,T3902,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-23,19:58,T3902,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-23,19:58,T3902,Lucky Strike,Tabac,3.0,12.2,CB
2024-02-23,17:02,T3903,Croissant,Snacking,3.0,1.2,CB
2024-02-23,17:02,T3903,Euromillions,FDJ,1.0,2.5,CB
2024-02-23,15:39,T3904,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-23,15:39,T3904,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-23,15:39,T3904,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-23,20:07,T3905,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-23,20:07,T3905,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-23,15:54,T3906,Camel Filters,Tabac,2.0,11.9,CB
2024-02-23,15:54,T3906,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-23,20:07,T3907,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-23,20:07,T3907,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-23,20:07,T3907,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-23,12:57,T3908,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-23,12:57,T3908,Camel Filters,Tabac,1.0,11.9,CB
2024-02-23,12:57,T3908,Panini fromage,Snacking,1.0,5.5,CB
2024-02-23,20:16,T3909,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-23,20:16,T3909,Café allongé,Boissons chaudes,2.0,1.5,Espèces
2024-02-23,21:35,T3910,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-23,21:35,T3910,Marlboro Red,Tabac,3.0,12.5,CB
2024-02-23,21:35,T3910,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-02-23,21:35,T3910,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-23,11:43,T3911,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-23,11:43,T3911,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-23,17:19,T3912,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-23,17:19,T3912,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-02-23,19:44,T3913,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-23,19:44,T3913,Panini fromage,Snacking,1.0,5.5,CB
2024-02-23,09:44,T3914,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-23,09:44,T3914,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-23,21:00,T3915,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-23,18:27,T3916,Croissant,Snacking,1.0,1.2,CB
2024-02-23,18:27,T3916,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-23,08:46,T3917,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-23,08:46,T3917,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-23,08:04,T3918,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-23,18:51,T3919,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-23,18:51,T3919,Euromillions,FDJ,1.0,2.5,CB
2024-02-23,16:27,T3920,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-23,16:27,T3920,Euromillions,FDJ,1.0,2.5,CB
2024-02-23,20:09,T3921,Croissant,Snacking,2.0,1.2,Espèces
2024-02-23,20:09,T3921,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-23,11:45,T3922,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-23,11:45,T3922,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-23,22:27,T3923,Marlboro Red,Tabac,2.0,12.5,Espèces
2024-02-23,12:53,T3924,Panini fromage,Snacking,1.0,5.5,CB
2024-02-23,20:01,T3925,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-23,11:47,T3926,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-23,11:47,T3926,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-02-23,11:54,T3927,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-23,11:54,T3927,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-23,22:14,T3928,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-23,13:08,T3929,Coca-Cola 33cl,Boissons froides,3.0,2.5,Espèces
2024-02-24,20:07,T3930,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-24,20:07,T3930,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-24,20:07,T3930,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-24,10:24,T3931,Coca-Cola 33cl,Boissons froides,2.0,2.5,Espèces
